pago_id,monto,fecha,uid,subs_id,pid,pro_id
7541,4400,2020-06-11,2,124.0,,
9565,6500,2021-08-27,61,330.0,,
6878,4000,2021-06-09,41,50.0,,
8443,7900,2020-10-09,72,216.0,,
6456,3200,2020-05-06,141,8.0,,
10055,7400,2021-03-09,142,384.0,,
8650,6500,2020-10-28,54,237.0,,
10613,7000,2021-10-14,16,,83.0,5.0
9830,3700,2020-12-18,119,357.0,,
8676,3700,2021-07-16,54,239.0,,
7838,7100,2021-10-17,57,153.0,,
7100,3100,2021-12-08,44,73.0,,
8968,3700,2021-08-09,23,267.0,,
9814,7400,2021-02-15,119,355.0,,
7474,2800,2021-09-27,76,117.0,,
6905,3500,2021-08-05,27,52.0,,
8201,3700,2021-04-10,13,190.0,,
6631,6500,2021-02-22,146,26.0,,
7767,4000,2021-08-23,36,145.0,,
8135,7100,2021-05-25,21,184.0,,
8451,7900,2021-06-09,72,216.0,,
7639,3500,2021-09-01,74,134.0,,
8306,2800,2021-03-01,15,200.0,,
10124,7100,2021-09-28,4,399.0,,
6420,3100,2021-06-01,48,5.0,,
9292,2800,2020-10-07,24,303.0,,
7904,3500,2021-10-02,58,159.0,,
9880,3100,2021-11-11,64,362.0,,
9560,6500,2021-03-27,61,330.0,,
8122,4000,2021-07-25,21,182.0,,
9288,6500,2021-09-25,24,302.0,,
8220,3900,2020-09-07,13,192.0,,
7786,3900,2021-12-04,75,146.0,,
10712,8000,2021-09-08,142,,96.0,10.0
9116,6500,2020-09-04,77,285.0,,
8678,3700,2021-09-16,54,239.0,,
8918,7900,2021-10-04,3,262.0,,
8928,7000,2021-03-24,87,263.0,,
7219,3500,2021-10-04,70,88.0,,
9604,4400,2021-11-03,8,334.0,,
9536,4000,2021-10-16,61,328.0,,
7906,3500,2021-12-02,58,159.0,,
10177,7900,2021-12-06,93,404.0,,
10582,8500,2020-09-15,19,,42.0,7.0
7865,3100,2020-09-14,57,156.0,,
9170,7000,2021-01-24,26,289.0,,
6505,6500,2021-12-20,35,12.0,,
8273,7100,2021-08-25,43,196.0,,
10043,7000,2020-08-05,1,381.0,,
10215,7000,2021-08-24,115,408.0,,
9837,3700,2021-07-18,119,357.0,,
9766,4000,2020-08-13,123,351.0,,
8271,7100,2021-06-25,43,196.0,,
8708,3700,2021-03-02,50,244.0,,
10119,7100,2021-04-28,4,399.0,,
9507,3100,2021-02-18,63,325.0,,
8062,3700,2020-12-06,12,176.0,,
8325,4000,2021-09-01,15,201.0,,
10044,7000,2020-09-05,1,381.0,,
6526,3700,2020-05-05,45,15.0,,
9900,7100,2021-10-23,64,364.0,,
8003,3200,2021-05-02,14,170.0,,
6820,7900,2021-01-05,105,44.0,,
10249,3900,2021-01-24,115,411.0,,
10375,8500,2021-10-03,48,,99.0,9.0
9449,7100,2021-10-13,63,321.0,,
8038,3200,2020-10-12,12,174.0,,
9110,3500,2021-09-22,77,284.0,,
8340,3700,2021-04-28,15,203.0,,
9498,7900,2021-07-25,63,324.0,,
9065,4400,2021-06-04,46,277.0,,
8751,6500,2021-06-15,16,247.0,,
9306,2800,2021-12-07,24,303.0,,
9865,4000,2021-05-08,102,361.0,,
9973,3900,2021-08-21,25,372.0,,
10243,5000,2021-08-14,115,410.0,,
10554,3500,2021-09-19,21,,36.0,11.0
6739,4400,2020-11-09,62,37.0,,
10331,3200,2021-12-04,6,416.0,,
10578,3500,2020-11-09,72,,36.0,11.0
9474,4500,2020-12-30,63,323.0,,
7949,4000,2021-01-08,14,166.0,,
9206,3700,2021-05-06,49,293.0,,
8040,3200,2020-12-12,12,174.0,,
10394,9500,2021-10-29,35,,21.0,7.0
8839,7900,2021-03-24,56,256.0,,
10684,4500,2021-11-01,52,,73.0,13.0
9216,3700,2021-11-07,49,294.0,,
8397,4400,2021-06-23,22,209.0,,
8511,7100,2020-10-09,19,221.0,,
8623,3100,2021-08-05,28,232.0,,
7469,2800,2021-04-27,76,117.0,,
7759,4500,2021-12-04,36,144.0,,
6745,4400,2021-05-09,62,37.0,,
9328,4000,2021-06-26,24,305.0,,
9874,3100,2021-05-11,64,362.0,,
10573,3500,2020-06-18,72,,1.0,10.0
6384,6500,2021-09-27,48,2.0,,
9941,3900,2021-04-14,73,369.0,,
7164,7000,2020-10-27,133,82.0,,
9160,6500,2021-02-24,26,288.0,,
8399,4400,2021-08-23,22,209.0,,
8514,4000,2021-08-05,7,223.0,,
9256,4000,2021-01-03,65,300.0,,
10676,3500,2021-09-25,17,,5.0,5.0
9243,6500,2021-07-29,49,298.0,,
8074,3700,2021-12-06,12,176.0,,
6464,3200,2021-01-06,141,8.0,,
10663,4000,2021-05-01,8,,78.0,19.0
9550,3900,2021-07-19,61,329.0,,
6410,3200,2021-10-19,48,4.0,,
10445,9000,2021-06-15,32,,88.0,12.0
7702,3700,2021-09-13,55,139.0,,
10065,6500,2021-12-13,142,385.0,,
9602,7100,2021-11-20,8,333.0,,
9142,2800,2021-08-23,77,286.0,,
9164,6500,2021-06-24,26,288.0,,
8765,3700,2021-01-29,16,248.0,,
9491,7900,2020-12-25,63,324.0,,
7113,3900,2021-05-23,44,76.0,,
9502,7900,2021-11-25,63,324.0,,
9472,4500,2020-10-30,63,323.0,,
8261,4000,2020-09-20,43,195.0,,
9564,6500,2021-07-27,61,330.0,,
9150,3200,2021-05-13,77,287.0,,
7019,4000,2021-10-25,10,64.0,,
10635,1000,2021-05-06,65,,31.0,9.0
8193,7100,2021-12-11,18,188.0,,
9227,3500,2021-05-09,49,296.0,,
7475,2800,2021-10-27,76,117.0,,
10542,5000,2021-11-20,132,,64.0,3.0
9784,7100,2020-07-20,119,352.0,,
6600,6500,2021-11-28,40,23.0,,
9269,3200,2021-04-16,65,301.0,,
8575,4000,2021-02-28,97,229.0,,
9219,4400,2021-07-30,49,295.0,,
10517,8500,2020-08-15,36,,60.0,4.0
9200,3700,2020-11-06,49,293.0,,
10701,9000,2021-08-29,73,,19.0,17.0
7696,3700,2021-03-13,55,139.0,,
6867,3900,2020-10-28,41,48.0,,
6535,3200,2021-08-30,82,16.0,,
9285,6500,2021-06-25,24,302.0,,
9614,3700,2021-07-16,8,336.0,,
8966,3700,2021-06-09,23,267.0,,
6751,3900,2021-04-22,62,38.0,,
7357,3700,2021-09-17,33,105.0,,
8444,7900,2020-11-09,72,216.0,,
9057,4400,2020-10-04,46,277.0,,
6529,3700,2020-08-05,45,15.0,,
8002,3200,2021-04-02,14,170.0,,
10091,5000,2021-03-08,106,389.0,,
7331,3700,2021-06-01,33,101.0,,
9528,4000,2021-02-16,61,328.0,,
7543,4400,2020-08-11,2,124.0,,
9091,3700,2020-09-27,46,282.0,,
10527,3000,2021-11-17,20,,88.0,5.0
10432,6000,2021-11-07,9,,30.0,13.0
6986,3100,2020-09-17,42,62.0,,
9038,3700,2021-05-14,23,275.0,,
8329,3100,2021-06-25,15,202.0,,
9146,2800,2021-12-23,77,286.0,,
8322,4000,2021-06-01,15,201.0,,
9073,7900,2020-12-10,46,278.0,,
9172,7000,2021-03-24,26,289.0,,
6850,2800,2021-08-28,41,46.0,,
7478,3700,2020-07-08,76,118.0,,
7497,7000,2021-03-28,2,120.0,,
9856,3200,2021-05-01,119,360.0,,
10730,9500,2021-06-29,93,,5.0,11.0
6378,6500,2021-03-27,48,2.0,,
8048,3200,2021-08-12,12,174.0,,
6954,6500,2021-07-28,108,57.0,,
6716,7100,2020-12-15,47,35.0,,
6627,6500,2020-10-22,146,26.0,,
9873,3100,2021-04-11,64,362.0,,
7355,3700,2021-07-17,33,105.0,,
7184,7100,2020-10-13,133,85.0,,
8218,3900,2020-07-07,13,192.0,,
8759,3700,2020-07-29,16,248.0,,
8291,7000,2021-05-18,43,199.0,,
6883,4000,2021-11-09,41,50.0,,
8536,6500,2021-11-28,122,225.0,,
7400,2800,2020-12-21,37,110.0,,
10622,6000,2021-08-25,46,,75.0,17.0
9247,6500,2021-11-29,49,298.0,,
7926,3700,2021-12-05,58,160.0,,
7048,7400,2021-10-18,66,67.0,,
7709,6500,2020-08-24,36,141.0,,
6377,6500,2021-02-27,48,2.0,,
8516,4000,2021-10-05,7,223.0,,
7153,7000,2021-10-27,67,80.0,,
9788,7100,2020-11-20,119,352.0,,
10371,5500,2021-03-01,48,,13.0,13.0
10303,4000,2021-03-28,6,415.0,,
10628,5000,2021-01-24,46,,5.0,10.0
6592,6500,2021-03-28,40,23.0,,
7819,7100,2021-10-28,71,151.0,,
8350,4000,2021-05-29,22,205.0,,
10068,3900,2021-08-28,142,386.0,,
9936,3900,2020-11-14,73,369.0,,
7934,4000,2020-07-05,20,162.0,,
7362,6400,2020-10-08,37,106.0,,
10358,2800,2021-05-12,90,419.0,,
6491,4500,2021-05-02,35,11.0,,
7592,2800,2021-05-27,68,128.0,,
6849,2800,2021-07-28,41,46.0,,
9081,6500,2021-11-15,46,280.0,,
8610,3100,2020-07-05,28,232.0,,
10487,1000,2020-12-04,133,,40.0,8.0
7179,4000,2021-10-30,133,84.0,,
6380,6500,2021-05-27,48,2.0,,
7982,7100,2021-08-12,14,168.0,,
9906,6400,2021-08-21,73,366.0,,
10429,4000,2021-08-08,146,,19.0,16.0
8231,3900,2021-08-07,13,192.0,,
9531,4000,2021-05-16,61,328.0,,
6780,3700,2021-04-13,105,41.0,,
9970,3900,2021-05-21,25,372.0,,
8316,4000,2020-12-01,15,201.0,,
6375,6500,2020-12-27,48,2.0,,
8234,3900,2021-11-07,13,192.0,,
10545,7000,2021-12-08,132,,50.0,3.0
7421,3700,2020-09-07,51,113.0,,
8299,2800,2020-08-01,15,200.0,,
10089,5000,2021-01-08,106,389.0,,
7165,7000,2020-11-27,133,82.0,,
8975,4000,2020-09-30,23,268.0,,
8843,7900,2021-07-24,56,256.0,,
8057,4400,2021-12-04,12,175.0,,
7481,3700,2020-10-08,76,118.0,,
10123,7100,2021-08-28,4,399.0,,
10391,6500,2020-10-18,35,,23.0,1.0
10169,4000,2021-06-25,93,403.0,,
8767,5000,2020-12-01,16,249.0,,
8429,3200,2021-12-07,72,214.0,,
9211,3700,2021-10-06,49,293.0,,
6791,6500,2020-07-22,105,42.0,,
7756,4500,2021-09-04,36,144.0,,
6407,3200,2021-07-19,48,4.0,,
8911,3500,2021-08-22,3,261.0,,
6605,3200,2021-08-06,146,24.0,,
9791,7100,2021-02-20,119,352.0,,
7774,3900,2020-12-04,75,146.0,,
6443,3900,2020-07-10,141,7.0,,
10372,1000,2021-10-13,48,,31.0,9.0
7213,3500,2021-04-04,70,88.0,,
9024,6400,2021-08-09,23,274.0,,
8458,4000,2020-08-01,72,217.0,,
7336,3700,2021-11-01,33,101.0,,
7494,7000,2020-12-28,2,120.0,,
9105,3500,2021-04-22,77,284.0,,
9664,4000,2021-11-20,5,340.0,,
8043,3200,2021-03-12,12,174.0,,
8714,3700,2021-09-02,50,244.0,,
8830,7900,2021-04-23,16,255.0,,
7418,6500,2021-08-13,51,111.0,,
6700,3900,2020-10-08,47,34.0,,
7425,3700,2021-01-07,51,113.0,,
10292,4000,2021-11-26,115,414.0,,
7892,4500,2021-12-09,57,157.0,,
8334,3100,2021-11-25,15,202.0,,
9787,7100,2020-10-20,119,352.0,,
9123,6500,2021-04-04,77,285.0,,
9894,7100,2021-04-23,64,364.0,,
7642,3500,2021-12-01,74,134.0,,
7673,4500,2021-12-20,55,137.0,,
10661,9500,2021-03-03,63,,97.0,13.0
9590,3700,2021-01-23,61,332.0,,
9447,7100,2021-08-13,63,321.0,,
10212,7000,2021-05-24,115,408.0,,
7334,3700,2021-09-01,33,101.0,,
10378,5000,2021-03-25,48,,86.0,20.0
9983,4000,2021-01-25,25,373.0,,
9500,7900,2021-09-25,63,324.0,,
8929,7000,2021-04-24,87,263.0,,
6718,7100,2021-02-15,47,35.0,,
8016,3700,2021-07-22,132,172.0,,
7065,3100,2020-11-18,66,69.0,,
10608,1000,2021-03-09,54,,43.0,2.0
10495,9500,2021-12-11,92,,21.0,7.0
9450,7100,2021-11-13,63,321.0,,
9402,3100,2021-08-09,31,315.0,,
10666,1000,2021-11-15,5,,64.0,7.0
7777,3900,2021-03-04,75,146.0,,
8272,7100,2021-07-25,43,196.0,,
8515,4000,2021-09-05,7,223.0,,
9224,4400,2021-12-30,49,295.0,,
7595,2800,2021-08-27,68,128.0,,
7304,3100,2021-10-28,33,99.0,,
9710,3500,2021-09-12,130,344.0,,
6543,2800,2021-03-15,82,17.0,,
6706,3900,2021-04-08,47,34.0,,
10599,6500,2021-12-14,28,,72.0,4.0
7947,4000,2020-11-08,14,166.0,,
9570,3700,2020-11-04,61,331.0,,
7854,4000,2021-09-25,57,154.0,,
8903,3500,2020-12-22,3,261.0,,
7138,3700,2020-12-21,67,79.0,,
8499,7400,2021-05-10,19,220.0,,
6690,5000,2021-03-21,32,33.0,,
8133,3100,2020-12-20,21,183.0,,
7753,4500,2021-06-04,36,144.0,,
8156,6400,2021-06-07,18,186.0,,
6450,3900,2021-02-10,141,7.0,,
10271,3700,2021-01-09,115,413.0,,
8924,7000,2020-11-24,87,263.0,,
8375,3500,2021-11-13,22,206.0,,
6940,7900,2021-07-28,108,55.0,,
9082,6500,2021-12-15,46,280.0,,
9748,6500,2021-05-28,52,349.0,,
8130,3100,2020-09-20,21,183.0,,
9506,3100,2021-01-18,63,325.0,,
9340,6500,2020-10-13,11,307.0,,
7062,3100,2020-08-18,66,69.0,,
9534,4000,2021-08-16,61,328.0,,
7908,3700,2020-06-05,58,160.0,,
9408,3900,2021-09-30,134,316.0,,
6999,2800,2021-04-20,10,63.0,,
7565,3100,2021-04-03,39,125.0,,
9979,4000,2020-09-25,25,373.0,,
7271,7400,2021-12-30,92,95.0,,
9859,3200,2021-08-01,119,360.0,,
10427,7500,2021-12-02,146,,80.0,16.0
6682,3700,2021-08-25,32,32.0,,
8939,3500,2021-07-04,87,264.0,,
7353,3700,2021-05-17,33,105.0,,
7783,3900,2021-09-04,75,146.0,,
10621,8000,2021-02-11,46,,96.0,10.0
9640,3100,2021-06-28,5,338.0,,
6835,3700,2021-12-11,105,45.0,,
6472,7100,2021-01-04,35,10.0,,
9165,6500,2021-07-24,26,288.0,,
10268,3700,2020-10-09,115,413.0,,
8522,3200,2021-10-22,7,224.0,,
6493,4500,2021-07-02,35,11.0,,
7769,4000,2021-10-23,36,145.0,,
7142,3700,2021-04-21,67,79.0,,
8475,7900,2021-12-07,19,218.0,,
8829,7900,2021-03-23,16,255.0,,
8573,4000,2020-12-29,97,229.0,,
8969,3700,2021-09-09,23,267.0,,
9232,3500,2021-10-09,49,296.0,,
7206,7400,2021-12-21,69,86.0,,
6629,6500,2020-12-22,146,26.0,,
9586,3700,2020-09-23,61,332.0,,
9805,3900,2021-06-30,119,353.0,,
6555,3700,2021-09-02,59,18.0,,
7199,7400,2021-05-21,69,86.0,,
9858,3200,2021-07-01,119,360.0,,
6576,7100,2021-10-25,40,21.0,,
6856,4000,2021-04-03,41,47.0,,
7858,3700,2020-05-14,57,155.0,,
6632,6500,2021-03-22,146,26.0,,
7204,7400,2021-10-21,69,86.0,,
6659,4000,2021-08-25,9,28.0,,
8696,7100,2021-08-17,50,243.0,,
10421,6000,2021-04-01,59,,66.0,13.0
8881,7400,2021-06-03,56,259.0,,
7933,4000,2020-06-05,20,162.0,,
8693,7100,2021-05-17,50,243.0,,
6886,6500,2020-09-11,41,51.0,,
7368,6400,2021-04-08,37,106.0,,
6638,6500,2021-09-22,146,26.0,,
9933,4400,2021-12-07,73,368.0,,
8170,4400,2021-04-24,18,187.0,,
8983,4000,2021-05-28,23,269.0,,
7187,7100,2021-01-13,133,85.0,,
7513,7900,2021-06-13,2,121.0,,
8152,6400,2021-02-07,18,186.0,,
8346,3700,2021-10-28,15,203.0,,
9466,3900,2021-07-13,63,322.0,,
6696,5000,2021-09-21,32,33.0,,
8820,2800,2021-12-23,16,254.0,,
8972,3700,2021-12-09,23,267.0,,
10705,7500,2021-12-23,142,,80.0,16.0
9293,2800,2020-11-07,24,303.0,,
8739,4500,2021-12-03,50,246.0,,
10494,6000,2021-03-17,92,,54.0,1.0
10165,4000,2021-02-25,93,403.0,,
7110,4500,2021-12-16,44,75.0,,
10135,4500,2021-05-22,4,400.0,,
10296,4000,2020-08-28,6,415.0,,
9003,6500,2021-03-29,23,271.0,,
7194,7100,2021-08-13,133,85.0,,
9646,3100,2021-12-28,5,338.0,,
10309,4000,2021-09-28,6,415.0,,
9041,3700,2021-08-14,23,275.0,,
9264,4000,2021-09-03,65,300.0,,
7072,3100,2021-06-18,66,69.0,,
8268,4000,2021-04-20,43,195.0,,
7296,7900,2021-10-23,80,98.0,,
10274,3700,2021-04-09,115,413.0,,
8211,6400,2021-06-30,13,191.0,,
7652,6500,2021-07-22,74,135.0,,
10137,4500,2021-07-22,4,400.0,,
8047,3200,2021-07-12,12,174.0,,
9769,4000,2020-11-13,123,351.0,,
9163,6500,2021-05-24,26,288.0,,
9049,6500,2021-07-29,23,276.0,,
9566,6500,2021-09-27,61,330.0,,
10650,9500,2021-05-11,31,,97.0,13.0
7024,5000,2020-10-15,10,65.0,,
7401,2800,2021-01-21,37,110.0,,
8744,6500,2020-11-15,16,247.0,,
8310,2800,2021-07-01,15,200.0,,
9399,3100,2021-05-09,31,315.0,,
10369,7500,2021-02-20,48,,80.0,16.0
9613,3700,2021-06-16,8,336.0,,
7950,4000,2021-02-08,14,166.0,,
8292,7000,2021-06-18,43,199.0,,
7645,6500,2020-12-22,74,135.0,,
8535,6500,2021-10-28,122,225.0,,
7167,7000,2021-01-27,133,82.0,,
6906,3500,2021-09-05,27,52.0,,
6549,2800,2021-09-15,82,17.0,,
9510,3100,2021-05-18,63,325.0,,
6374,6500,2020-11-27,48,2.0,,
7348,7400,2021-12-22,33,104.0,,
8967,3700,2021-07-09,23,267.0,,
8836,7900,2021-10-23,16,255.0,,
10250,3900,2021-02-24,115,411.0,,
8920,7900,2021-12-04,3,262.0,,
9119,6500,2020-12-04,77,285.0,,
9006,6500,2021-06-29,23,271.0,,
7888,4500,2021-08-09,57,157.0,,
8476,6500,2020-05-27,19,219.0,,
9599,3700,2021-10-23,61,332.0,,
10388,6500,2020-12-06,141,,51.0,5.0
9482,4500,2021-08-28,63,323.0,,
8938,3500,2021-06-04,87,264.0,,
10633,4000,2021-01-26,46,,72.0,10.0
8545,4000,2021-09-15,122,226.0,,
6481,7100,2021-10-04,35,10.0,,
9236,2800,2021-09-16,49,297.0,,
6572,7100,2021-06-25,40,21.0,,
8909,3500,2021-06-22,3,261.0,,
7943,7900,2021-06-26,14,165.0,,
9156,3200,2021-11-13,77,287.0,,
9840,3700,2021-10-18,119,357.0,,
7302,3100,2021-08-28,33,99.0,,
7040,3900,2021-08-30,10,66.0,,
10288,4000,2021-07-26,115,414.0,,
9758,3200,2021-07-30,52,350.0,,
10657,4500,2021-08-18,134,,85.0,5.0
9155,3200,2021-10-13,77,287.0,,
9346,6500,2021-04-13,11,307.0,,
6466,3200,2021-03-06,141,8.0,,
10476,8000,2020-12-14,60,,82.0,10.0
6980,3500,2021-08-28,60,60.0,,
9493,7900,2021-02-25,63,324.0,,
8296,7000,2021-10-18,43,199.0,,
7573,3100,2021-12-03,39,125.0,,
10167,4000,2021-04-25,93,403.0,,
8265,4000,2021-01-20,43,195.0,,
9808,3900,2021-09-30,119,353.0,,
9255,4000,2020-12-03,65,300.0,,
8355,4000,2021-10-29,22,205.0,,
8728,4500,2021-01-03,50,246.0,,
7239,7000,2021-10-15,70,89.0,,
8593,3500,2021-05-17,28,230.0,,
6941,7900,2021-08-28,108,55.0,,
7674,4400,2020-12-16,55,138.0,,
6916,4500,2021-02-24,108,53.0,,
6809,3900,2021-02-14,105,43.0,,
10558,1000,2021-08-25,43,,20.0,7.0
9950,3700,2021-09-19,73,370.0,,
8263,4000,2020-11-20,43,195.0,,
8242,7900,2021-10-06,13,193.0,,
10717,8500,2020-12-25,106,,45.0,16.0
7758,4500,2021-11-04,36,144.0,,
7580,7400,2021-10-08,39,126.0,,
6527,3700,2020-06-05,45,15.0,,
9166,6500,2021-08-24,26,288.0,,
8132,3100,2020-11-20,21,183.0,,
6817,3900,2021-10-14,105,43.0,,
9308,3700,2020-11-03,24,304.0,,
7742,4500,2020-07-04,36,144.0,,
8812,2800,2021-04-23,16,254.0,,
8591,3500,2021-03-17,28,230.0,,
10625,5000,2020-06-06,46,,27.0,15.0
7637,3500,2021-07-01,74,134.0,,
9145,2800,2021-11-23,77,286.0,,
6568,3100,2021-04-26,59,20.0,,
8478,6500,2020-07-27,19,219.0,,
7732,3500,2020-11-30,36,142.0,,
7834,7100,2021-06-17,57,153.0,,
7189,7100,2021-03-13,133,85.0,,
8594,3500,2021-06-17,28,230.0,,
7626,3700,2021-04-05,74,133.0,,
10559,7000,2021-10-26,43,,59.0,3.0
7012,4000,2021-03-25,10,64.0,,
7127,3900,2021-03-09,67,78.0,,
6837,2800,2020-07-29,41,46.0,,
8194,6500,2021-07-13,13,189.0,,
9238,2800,2021-11-16,49,297.0,,
10193,4000,2020-11-11,115,407.0,,
8868,7400,2020-05-03,56,259.0,,
10557,6500,2020-11-29,13,,48.0,5.0
8421,3200,2021-04-07,72,214.0,,
8467,4000,2021-05-01,72,217.0,,
7209,3500,2020-12-04,70,88.0,,
7837,7100,2021-09-17,57,153.0,,
10048,5000,2020-08-09,142,383.0,,
7496,7000,2021-02-28,2,120.0,,
7953,4000,2021-05-08,14,166.0,,
9929,4400,2021-08-07,73,368.0,,
6625,6500,2020-08-22,146,26.0,,
8224,3900,2021-01-07,13,192.0,,
8009,3200,2021-11-02,14,170.0,,
8539,4000,2021-03-15,122,226.0,,
9603,7100,2021-12-20,8,333.0,,
8541,4000,2021-05-15,122,226.0,,
9350,4000,2021-08-27,11,309.0,,
8243,7900,2021-11-06,13,193.0,,
7307,6400,2021-02-28,33,100.0,,
7737,6500,2021-09-03,36,143.0,,
7814,7100,2021-05-28,71,151.0,,
10675,7000,2020-09-28,17,,83.0,5.0
9420,6500,2021-12-29,134,319.0,,
9948,3900,2021-11-14,73,369.0,,
8021,3700,2021-12-22,132,172.0,,
10319,3200,2020-12-04,6,416.0,,
8837,7900,2021-11-23,16,255.0,,
6514,6400,2021-04-18,45,13.0,,
9618,3700,2021-11-16,8,336.0,,
9413,7100,2020-09-29,134,318.0,,
8641,5000,2021-07-21,54,235.0,,
8094,3700,2020-07-28,21,180.0,,
8611,3100,2020-08-05,28,232.0,,
6653,4000,2021-02-25,9,28.0,,
7698,3700,2021-05-13,55,139.0,,
8028,3900,2021-05-20,12,173.0,,
6928,3700,2021-07-25,108,54.0,,
7170,7000,2021-04-27,133,82.0,,
8579,4000,2021-06-28,97,229.0,,
8530,6500,2021-05-28,122,225.0,,
10446,6500,2021-11-16,32,,5.0,16.0
9655,4000,2021-02-20,5,340.0,,
7207,2800,2021-10-14,70,87.0,,
7103,7400,2021-11-18,44,74.0,,
8366,3500,2021-02-13,22,206.0,,
6704,3900,2021-02-08,47,34.0,,
6373,6500,2020-10-27,48,2.0,,
6956,6500,2021-09-28,108,57.0,,
7291,7900,2021-05-23,80,98.0,,
6957,6500,2021-10-28,108,57.0,,
6558,2800,2021-11-26,59,19.0,,
10285,4000,2021-04-26,115,414.0,,
7995,3200,2020-09-02,14,170.0,,
10313,3200,2020-06-04,6,416.0,,
9991,4000,2021-09-25,25,373.0,,
9000,4000,2021-05-28,23,269.0,,
8236,7900,2021-04-06,13,193.0,,
9358,7100,2021-01-03,11,310.0,,
7824,7900,2021-06-14,71,152.0,,
9615,3700,2021-08-16,8,336.0,,
7470,2800,2021-05-27,76,117.0,,
7168,7000,2021-02-27,133,82.0,,
9747,6500,2021-04-28,52,349.0,,
9910,6500,2020-12-13,73,367.0,,
9947,3900,2021-10-14,73,369.0,,
10688,8500,2021-10-12,52,,31.0,13.0
8362,3500,2020-10-13,22,206.0,,
8439,7900,2020-06-09,72,216.0,,
7056,6500,2021-10-12,66,68.0,,
8189,7100,2021-08-11,18,188.0,,
7624,6400,2021-12-26,74,132.0,,
9715,7400,2021-12-29,130,345.0,,
10733,6000,2021-01-28,115,,80.0,2.0
8103,3700,2021-04-28,21,180.0,,
8320,4000,2021-04-01,15,201.0,,
9885,4400,2021-06-01,64,363.0,,
6463,3200,2020-12-06,141,8.0,,
8897,4500,2021-12-08,3,260.0,,
10239,5000,2021-04-14,115,410.0,,
9079,7100,2021-06-17,46,279.0,,
9709,3500,2021-08-12,130,344.0,,
8148,3700,2021-11-09,18,185.0,,
7665,4000,2021-09-10,55,136.0,,
8395,4400,2021-04-23,22,209.0,,
6797,6500,2021-01-22,105,42.0,,
7570,3100,2021-09-03,39,125.0,,
10410,7500,2021-10-07,45,,49.0,16.0
7420,3700,2020-08-07,51,113.0,,
10033,7100,2021-10-11,1,378.0,,
8732,4500,2021-05-03,50,246.0,,
9658,4000,2021-05-20,5,340.0,,
10510,6000,2021-05-19,55,,100.0,15.0
8303,2800,2020-12-01,15,200.0,,
10034,7100,2021-11-11,1,378.0,,
9733,3900,2021-09-11,52,347.0,,
8071,3700,2021-09-06,12,176.0,,
6480,7100,2021-09-04,35,10.0,,
7023,5000,2020-09-15,10,65.0,,
8852,4000,2020-09-07,56,258.0,,
7461,4000,2021-07-17,76,116.0,,
8822,7900,2020-08-23,16,255.0,,
9501,7900,2021-10-25,63,324.0,,
8666,4000,2021-09-01,54,238.0,,
6801,6500,2021-05-22,105,42.0,,
9390,6500,2021-09-17,31,313.0,,
9373,6400,2021-05-25,31,311.0,,
6726,6400,2020-12-11,62,36.0,,
8977,4000,2020-11-30,23,268.0,,
6860,4000,2021-08-03,41,47.0,,
7913,3700,2020-11-05,58,160.0,,
8953,7000,2021-09-24,95,265.0,,
10075,7900,2021-11-08,142,387.0,,
9093,3700,2020-11-27,46,282.0,,
10149,2800,2021-06-14,38,401.0,,
8221,3900,2020-10-07,13,192.0,,
8963,3700,2021-03-09,23,267.0,,
8327,4000,2021-11-01,15,201.0,,
7430,7400,2021-07-21,76,114.0,,
6930,3700,2021-09-25,108,54.0,,
8309,2800,2021-06-01,15,200.0,,
8420,3200,2021-03-07,72,214.0,,
7968,3900,2021-05-21,14,167.0,,
7086,7000,2021-08-22,44,71.0,,
10583,6000,2020-10-04,19,,70.0,7.0
7988,3700,2021-09-12,14,169.0,,
7035,5000,2021-09-15,10,65.0,,
7689,3700,2020-08-13,55,139.0,,
9120,6500,2021-01-04,77,285.0,,
9704,6500,2021-10-13,17,343.0,,
7360,6400,2020-08-08,37,106.0,,
8729,4500,2021-02-03,50,246.0,,
7471,2800,2021-06-27,76,117.0,,
8448,7900,2021-03-09,72,216.0,,
8716,3700,2021-11-02,50,244.0,,
6803,6500,2021-07-22,105,42.0,,
7280,3700,2021-02-09,92,97.0,,
6646,4000,2020-07-25,9,28.0,,
7564,3100,2021-03-03,39,125.0,,
9111,3500,2021-10-22,77,284.0,,
7106,4500,2021-08-16,44,75.0,,
6701,3900,2020-11-08,47,34.0,,
7490,7000,2020-08-28,2,120.0,,
7351,3700,2021-03-17,33,105.0,,
8237,7900,2021-05-06,13,193.0,,
8569,4000,2020-08-29,97,229.0,,
8659,6500,2021-07-28,54,237.0,,
7330,3700,2021-05-01,33,101.0,,
10719,6500,2020-08-29,4,,23.0,1.0
7147,3700,2021-09-21,67,79.0,,
8307,2800,2021-04-01,15,200.0,,
7855,4000,2021-10-25,57,154.0,,
6641,6500,2021-12-22,146,26.0,,
7265,7400,2021-06-30,92,95.0,,
7333,3700,2021-08-01,33,101.0,,
10512,8500,2021-07-13,36,,17.0,6.0
7443,3100,2021-04-21,76,115.0,,
9552,3900,2021-09-19,61,329.0,,
9707,3500,2021-06-12,130,344.0,,
8692,7100,2021-04-17,50,243.0,,
6796,6500,2020-12-22,105,42.0,,
